OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding_Timestamp,Geocoding_Status
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.90115,-81.82028,2025-01-27T22:20:06.244983,SUCCESS
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.07651,-78.52443,2025-01-27T22:20:07.014982,SUCCESS
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.86156,-81.00561,2025-01-27T22:20:07.588009,SUCCESS
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.02641,-85.36843,2025-01-27T22:20:08.158009,SUCCESS
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.13233333,35.70875,-86.40006,2025-01-27T22:20:08.833008,SUCCESS
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,42.98949,-70.93223,2025-01-27T22:20:09.411431,SUCCESS
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.93756,-80.99719,2025-01-27T22:20:09.997749,SUCCESS
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.53882,-90.3135,2025-01-27T22:20:10.641749,SUCCESS
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.96991,-96.33172,2025-01-27T22:20:11.216748,SUCCESS
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.5396,-84.29793,2025-01-27T22:20:11.787870,SUCCESS
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.72958,-89.03127,2025-01-27T22:20:12.425869,SUCCESS
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.78859,-107.23716,2025-01-27T22:20:12.991870,SUCCESS
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,39.68325,-75.48107,2025-01-27T22:20:13.566872,SUCCESS
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,45.23177,-122.8092,2025-01-27T22:20:14.141580,SUCCESS
2638,PIT STOP TRAVEL CENTER,US-789,Riverton                                ,WY,790,4.399,39.86001,-89.53877,2025-01-27T22:20:14.676581,SUCCESS
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,38.2152,-89.37991,2025-01-27T22:20:15.290363,SUCCESS
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.08771,-105.05067,2025-01-27T22:20:15.918362,SUCCESS
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.18814,-81.52787,2025-01-27T22:20:16.550589,SUCCESS
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.89244,-96.86229,2025-01-27T22:20:17.142586,SUCCESS
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.85863,-101.20983,2025-01-27T22:20:17.796763,SUCCESS
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.08933,-102.61948,2025-01-27T22:20:18.383871,SUCCESS
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.7355,-84.9984,2025-01-27T22:20:18.964189,SUCCESS
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.56838,-113.7827,2025-01-27T22:20:19.511187,SUCCESS
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,43.37518,-73.20271,2025-01-27T22:20:20.115188,SUCCESS
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.42652,-112.18422,2025-01-27T22:20:20.681097,SUCCESS
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.52167,-87.2158,2025-01-27T22:20:21.264707,SUCCESS
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.06041,-76.56783,2025-01-27T22:20:21.867708,SUCCESS
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.6027,-122.90489,2025-01-27T22:20:22.457707,SUCCESS
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.46384,-112.78758,2025-01-27T22:20:23.013821,SUCCESS
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.67038,-114.44936,2025-01-27T22:20:23.507819,SUCCESS
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.32106,-90.96623,2025-01-27T22:20:24.090817,SUCCESS
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.81579,-94.39525,2025-01-27T22:20:24.673819,SUCCESS
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.29112,-104.60768,2025-01-27T22:20:25.305291,SUCCESS
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,29.02566,-82.14,2025-01-27T22:20:25.910798,SUCCESS
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.92213,-84.60801,2025-01-27T22:20:26.779798,SUCCESS
2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.49069,-87.27801,2025-01-27T22:20:27.318869,SUCCESS
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.52717,-119.70667,2025-01-27T22:20:27.877870,SUCCESS
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.48824,-81.47884,2025-01-27T22:20:28.461869,SUCCESS
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.43107,-117.03947,2025-01-27T22:20:29.051872,SUCCESS
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,41.36547,-110.30533,2025-01-27T22:20:29.611949,SUCCESS
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,46.80054,-96.83856,2025-01-27T22:20:30.198945,SUCCESS
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.04379,-83.45285,2025-01-27T22:20:30.784948,SUCCESS
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,43.01834,-112.40792,2025-01-27T22:20:31.358946,SUCCESS
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.25957,-79.18247,2025-01-27T22:20:31.926572,SUCCESS
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.10673,-106.65319,2025-01-27T22:20:32.515572,SUCCESS
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,37.93837,-77.4727,2025-01-27T22:20:32.995570,SUCCESS
2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,30.90615,-94.01429,2025-01-27T22:20:33.567571,SUCCESS
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.33697,-76.7118,2025-01-27T22:20:34.172751,SUCCESS
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,47.514,-97.8357,2025-01-27T22:20:34.756358,SUCCESS
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.33154,-81.76301,2025-01-27T22:20:35.343358,SUCCESS
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.85521,-84.62245,2025-01-27T22:20:35.898359,SUCCESS
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.22286,-80.83796,2025-01-27T22:20:36.478482,SUCCESS
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.9069,-98.70862,2025-01-27T22:20:37.092484,SUCCESS
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.58572,-83.54788,2025-01-27T22:20:37.657549,SUCCESS
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,32.48932,-91.99561,2025-01-27T22:20:38.215550,SUCCESS
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.84275,-101.52532,2025-01-27T22:20:38.793183,SUCCESS
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,32.98503,-87.78919,2025-01-27T22:20:39.432181,SUCCESS
3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,32.32014,-90.95772,2025-01-27T22:20:40.033181,SUCCESS
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.2952,-82.98477,2025-01-27T22:20:40.624159,SUCCESS
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.78264,-77.71437,2025-01-27T22:20:41.300450,SUCCESS
3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,36.03912,-90.29014,2025-01-27T22:20:41.833451,SUCCESS
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,38.08933,-102.61948,2025-01-27T22:20:42.321450,SUCCESS
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,37.44854,-79.07633,2025-01-27T22:20:42.867636,SUCCESS
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,45.0801,-89.64243,2025-01-27T22:20:43.409633,SUCCESS
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,31.24501,-85.37277,2025-01-27T22:20:43.984628,SUCCESS
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,45.00422,-73.36829,2025-01-27T22:20:44.570629,SUCCESS
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,33.21089,-84.0635,2025-01-27T22:20:45.145803,SUCCESS
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,39.11373,-108.63925,2025-01-27T22:20:45.732406,SUCCESS
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet                                 ,OK,483,3.10566666,35.53409,-98.24225,2025-01-27T22:20:46.293410,SUCCESS
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,36.87159,-94.31803,2025-01-27T22:20:46.848406,SUCCESS
3155,QUIK MART #18,US-72/SR-157,Tuscumbia                               ,AL,615,3.00733333,34.7202,-87.66816,2025-01-27T22:20:47.443826,SUCCESS
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,36.16243,-95.79802,2025-01-27T22:20:47.987025,SUCCESS
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,36.07655,-96.05115,2025-01-27T22:20:48.543026,SUCCESS
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,36.64863,-97.34573,2025-01-27T22:20:49.124025,SUCCESS
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,33.82843,-87.31789,2025-01-27T22:20:49.673691,SUCCESS
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,36.16177,-85.50015,2025-01-27T22:20:50.254690,SUCCESS
3176,BP,US-6 & SR-15,New Paris                               ,IN,365,3.65733333,41.44954,-85.84422,2025-01-27T22:20:50.857691,SUCCESS
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,47.41996,-122.22124,2025-01-27T22:20:51.397689,SUCCESS
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,41.58309,-87.23991,2025-01-27T22:20:52.006336,SUCCESS
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,35.53445,-86.16066,2025-01-27T22:20:52.657334,SUCCESS
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman                                  ,SD,530,3.159,43.97897,-96.8143,2025-01-27T22:20:53.271334,SUCCESS
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,46.59759,-95.60184,2025-01-27T22:20:53.850336,SUCCESS
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,28.15721,-81.80619,2025-01-27T22:20:54.422705,SUCCESS
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.04233333,36.70513,-87.46145,2025-01-27T22:20:55.004705,SUCCESS
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.399,35.31331,-91.56287,2025-01-27T22:20:55.630704,SUCCESS
3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,95,3.759,26.23477,-80.1363,2025-01-27T22:20:56.192706,SUCCESS
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,40.33697,-76.7118,2025-01-27T22:20:56.688705,SUCCESS
3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219,33.01893,-80.17561,2025-01-27T22:20:57.285695,SUCCESS
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299,27.22682,-98.14614,2025-01-27T22:20:57.879693,SUCCESS
3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,435,3.36733333,35.26079,-90.45499,2025-01-27T22:20:58.499691,SUCCESS
3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,790,3.689,42.76474,-104.45241,2025-01-27T22:20:59.122694,SUCCESS
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799,41.01997,-76.85255,2025-01-27T22:20:59.708854,SUCCESS
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,37.4942,-94.31124,2025-01-27T22:21:00.350793,SUCCESS
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.70066666,41.13448,-104.81104,2025-01-27T22:21:00.913793,SUCCESS
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock                       ,AR,695,3.249,34.74546,-92.12842,2025-01-27T22:21:01.504885,SUCCESS
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,43.27029,-76.13074,2025-01-27T22:21:02.120619,SUCCESS
3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759,43.02564,-70.82701,2025-01-27T22:21:02.770620,SUCCESS
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,32.3509,-88.74088,2025-01-27T22:21:03.383618,SUCCESS
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,35.3389,-97.4925,2025-01-27T22:21:04.014963,SUCCESS
3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.239,40.16003,-105.05067,2025-01-27T22:21:04.752554,SUCCESS
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.09066666,34.39287,-81.0895,2025-01-27T22:21:05.390552,SUCCESS
3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,590,3.319,31.95702,-92.65355,2025-01-27T22:21:05.994513,SUCCESS
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter                                  ,GA,195,3.249,32.37445,-82.07251,2025-01-27T22:21:06.582177,SUCCESS
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,39.10817,-80.40532,2025-01-27T22:21:07.221178,SUCCESS
3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599,47.28375,-122.25512,2025-01-27T22:21:07.806178,SUCCESS
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,29.5987,-97.9593,2025-01-27T22:21:08.401483,SUCCESS
3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699,41.74257,-84.9984,2025-01-27T22:21:08.985482,SUCCESS
3432,PILOT TRAVEL CENTER #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.709,40.81218,-87.15884,2025-01-27T22:21:09.588484,SUCCESS
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,30.65137,-97.67941,2025-01-27T22:21:10.199485,SUCCESS
3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,140,3.449,28.54895,-81.39724,2025-01-27T22:21:10.793194,SUCCESS
3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,433,3.499,43.08281,-94.23621,2025-01-27T22:21:11.365198,SUCCESS
3464,BOISE PETROLEUM LLC,"I-84,  EXIT 71",Boise,ID,785,3.379,43.38203,-115.99329,2025-01-27T22:21:11.935195,SUCCESS
3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,195,3.13233333,32.07045,-81.20739,2025-01-27T22:21:12.521195,SUCCESS
3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,35.49448,-80.56669,2025-01-27T22:21:13.073344,SUCCESS
3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,170,3.699,43.2689,-72.43367,2025-01-27T22:21:13.671344,SUCCESS
3479,FAST MARKET #4550,"I-75/SR-401, EXIT 136 & US-341",Perry,GA,85,3.099,32.46822,-83.74518,2025-01-27T22:21:14.289345,SUCCESS
3493,CIRCLE K #2723675,"I-75, EXIT 290 & SR-20",Cartersville,GA,18,3.08566666,34.24717,-84.77846,2025-01-27T22:21:14.918269,SUCCESS
3519,PILOT TRAVEL CENTERS #431,"I-10, EXIT 873",Orange,TX,610,3.309,30.11941,-93.73849,2025-01-27T22:21:15.500686,SUCCESS
3522,SUNMART #308,US-59,Livingston                              ,TX,610,2.859,30.78842,-94.88526,2025-01-27T22:21:16.065685,SUCCESS
3526,JOE STOP 99,"I-75, EXIT 99 & SR-119",Anna,OH,411,3.064,40.39499,-84.17362,2025-01-27T22:21:16.675685,SUCCESS
3530,SPARKYS ONE STOP #22,"I-35, EXIT 111B & US-30",Jefferson,IA,320,3.23233333,42.03449,-94.38803,2025-01-27T22:21:17.304683,SUCCESS
3536,PETRO STOPPING CENTER #307,I-40 EAST & S LAKESIDE Dr,Amarillo,TX,585,3.279,35.19143,-101.74239,2025-01-27T22:21:17.911680,SUCCESS
3539,Bigs 211,"I-10, EXIT 620 & SR-123",Seguin,TX,740,3.099,29.57413,-97.94199,2025-01-27T22:21:18.531682,SUCCESS
3545,STOCKMENS TRUCK PLAZA,"I-494, EXIT 64A",South Saint Paul,MN,450,3.499,44.87958,-93.02552,2025-01-27T22:21:19.106682,SUCCESS
3580,STINKER I 80 TRAVEL PLAZA,"I-80, EXIT 221 & SR-76",Sinclair,WY,838,3.759,41.74142,-106.83714,2025-01-27T22:21:19.866094,SUCCESS
3585,CHEVRON,"I-80, EXIT 129",Lovelock,NV,966,3.499,40.17294,-118.47926,2025-01-27T22:21:20.437092,SUCCESS
3588,BINGO TRUCK STOP,"I-10, EXIT 829 & SR-124",Winnie                                  ,TX,610,2.999,29.81779,-94.38376,2025-01-27T22:21:21.038092,SUCCESS
3592,TA BRIDGER TRAVEL CENTER #188,"I-80, EXIT 30 & CR-202",Fort Bridger,WY,835,3.71566666,41.31176,-110.50775,2025-01-27T22:21:21.644902,SUCCESS
3593,TA Parowan Travel Center,"I-15, EXIT 78",Parowan,UT,910,3.70566666,37.84374,-112.82748,2025-01-27T22:21:22.230410,SUCCESS
3605,SPEEDYS #6,"I-35, EXIT 33",Saint Joseph,MO,400,3.169,38.41923,-90.68241,2025-01-27T22:21:22.823410,SUCCESS
3608,FUEL MART #787,"I-57, EXIT 212 & US-36",Tuscola,IL,280,3.199,39.79244,-88.26441,2025-01-27T22:21:23.405408,SUCCESS
3614,PILOT TRAVEL CENTERS #35,"I-80/90, EXIT 72 & US-31",South Bend                              ,IN,465,3.799,41.73036,-86.31398,2025-01-27T22:21:24.039633,SUCCESS
3616,PILOT TRAVEL CENTERS #15,"I-75, EXIT 210",Toledo,OH,550,3.77233333,41.71777,-83.50207,2025-01-27T22:21:24.589634,SUCCESS
3619,ROAD RANGER #141,"I-70, EXIT 23",Brazil,IN,375,3.659,39.4494,-87.13227,2025-01-27T22:21:25.168633,SUCCESS
3620,One9 #16,"I-71 & US-68, EXIT 50",Wilmington                              ,OH,315,3.14233333,39.44474,-83.82847,2025-01-27T22:21:25.763636,SUCCESS
3645,SNOW SHOE TRAVEL PLAZA,"I-80, EXIT 147 & SR-144",Snow Shoe,PA,14,3.469,41.02679,-77.94894,2025-01-27T22:21:26.353312,SUCCESS
3678,TIMES MARKET #299,US-281 BUS,Alice,TX,625,3.099,27.74801,-98.0836,2025-01-27T22:21:26.942315,SUCCESS
3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.559,42.66844,-82.82626,2025-01-27T22:21:27.540314,SUCCESS
3692,CHARLOTTE TRAVEL PLAZA,"I-77,  EXIT 16B",Charlotte,NC,46,3.53233333,35.22537,-80.86435,2025-01-27T22:21:28.118313,SUCCESS
3699,WARREN TRAVEL PLAZA,"I-69, EXIT 278 & SR-5",Warren,IN,375,3.399,40.68109,-85.42841,2025-01-27T22:21:28.719687,SUCCESS
3702,BEARS DEN TRADING POST #101,ST 37 11 MI E OF MASSENA,Hogansburg                              ,NY,39,3.649,44.9342,-74.90546,2025-01-27T22:21:29.353028,SUCCESS
3707,SPEEDWAY #4704,"I-90, EXIT 154",Albert Lea,MN,425,3.299,43.6853,-93.42237,2025-01-27T22:21:29.909024,SUCCESS
3718,SPEEDWAY #4706,"I-90, EXIT 265",Chamberlain,SD,455,3.299,43.81999,-99.32414,2025-01-27T22:21:30.484220,SUCCESS
3719,KEYSTONE TRUCK STOP,US-22 & SR-164,Loretto,PA,14,3.999,40.46202,-78.63357,2025-01-27T22:21:31.063997,SUCCESS
3725,GENEVA TRUCK STOP,"I-79, EXIT 35/141",Cochranton                              ,PA,240,3.81566666,41.53945,-80.18349,2025-01-27T22:21:31.660209,SUCCESS
3728,PLAZA 23 TRUCK STOP,"I-787, EXIT 2",Albany,NY,12,3.799,42.63354,-73.76335,2025-01-27T22:21:32.220208,SUCCESS
3737,JORDAN'S KWIK STOP #70,US-49,West Helena                             ,AR,435,3.399,34.5547,-90.69812,2025-01-27T22:21:32.792691,SUCCESS
3745,PILOT TRAVEL CENTER #906-TOWN PUMP,"I-90, EXIT 408 & SR-78",Columbus,MT,780,3.58066666,45.64033,-109.24598,2025-01-27T22:21:33.383685,SUCCESS
3759,EXXON,US-67 & SR-18,Newport,AR,695,4.13233333,35.64985,-91.0743,2025-01-27T22:21:33.959684,SUCCESS
3767,SIMMONS TRAVEL CENTER,"I-95, EXIT 8 & US-301",Emporia,VA,180,3.099,36.66221,-77.55618,2025-01-27T22:21:34.540684,SUCCESS
3772,Brake Time Corner Market,"I-25, EXIT 240",Burlington                              ,CO,800,3.499,38.32133,-104.70695,2025-01-27T22:21:35.151427,SUCCESS
3774,SINCLAIR,"I-70, EXIT 438",Burlington                              ,CO,796,3.889,39.29585,-102.27857,2025-01-27T22:21:35.752430,SUCCESS
3781,REATTA TRAVEL STOP,"I-76, EXIT 149 & SR-55/CR-81",Crook,CO,475,3.38233333,40.85714,-102.80536,2025-01-27T22:21:36.377456,SUCCESS
3783,CIRCLE K #2744095,"I-25, EXIT 215",Denver,CO,800,3.299,39.36227,-104.86747,2025-01-27T22:21:36.936457,SUCCESS
3794,SPEEDWAY #4701,"I-90, EXIT 73",Jackson,MN,425,3.299,43.63923,-94.9998,2025-01-27T22:21:37.484640,SUCCESS
3817,FAST MARKET,"I-25, EXIT 158",Colorado Springs,CO,803,3.159,39.05216,-104.84856,2025-01-27T22:21:38.067642,SUCCESS
3843,ONCUE EXPRESS #61,"I-35, EXIT 185 & US-77",Perry,OK,500,3.21566666,36.40446,-97.32719,2025-01-27T22:21:38.642643,SUCCESS
3868,SHORE STOP #279,US-13,Greenwood,DE,194,3.239,38.81184,-75.58518,2025-01-27T22:21:39.256640,SUCCESS
3888,Fics Plaza,"I-90, EXIT 184",Deer Lodge                              ,MT,816,3.519,46.40164,-112.73525,2025-01-27T22:21:39.864924,SUCCESS
3889,CIRCLE K #2701686,"I-75, EXIT 220",Bradenton,FL,225,3.439,27.45128,-82.57917,2025-01-27T22:21:40.479925,SUCCESS
3907,SUNOCO,US-46 & SR-93,Palisades Park,NJ,105,3.279,40.84367,-74.004,2025-01-27T22:21:41.081924,SUCCESS
3908,SEMINOLE TRUCK STOP,"I-75, EXIT 354",Fort Lauderdale,FL,95,3.699,26.11544,-80.24938,2025-01-27T22:21:41.674721,SUCCESS
3927,MICCOSUKEE SERVICE PLAZA,"I-75, EXIT 49 & SR-84",Fort Lauderdale                         ,FL,95,3.66566666,26.09291,-80.14103,2025-01-27T22:21:42.296607,SUCCESS
3936,Uncle Petes Truck  Stop,"I-40, EXIT 239 & US-70/SR-26",Lebanon,TN,460,2.989,36.21217,-86.28671,2025-01-27T22:21:42.914606,SUCCESS
3946,Fast Lane,US-24 & US-63,Moberly,MO,310,3.469,39.44106,-92.43362,2025-01-27T22:21:43.465609,SUCCESS
3949,SUNSTOP #337,"I-10/SR-8, EXIT 303 & US-441",Lake City,FL,75,3.699,30.18643,-82.63697,2025-01-27T22:21:44.244715,SUCCESS
3956,CIRCLE K #2707451,US-27/SR-25 & SR-70,Lake Placid,FL,225,3.399,27.29615,-81.35768,2025-01-27T22:21:44.849715,SUCCESS
3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,465,3.489,42.22248,-85.78996,2025-01-27T22:21:45.412714,SUCCESS
3970,EXXON - Pilot #1293,"I-30, EXIT 61",Garland,TX,630,2.84233333,32.84497,-96.58216,2025-01-27T22:21:45.986717,SUCCESS
3973,LOVES TRAVEL STOP #205,"I-35 & I-44, EXIT 137",Oklahoma City,OK,483,3.319,35.3389,-97.4925,2025-01-27T22:21:46.612910,SUCCESS
3974,LOVES TRAVEL STOP #201,I-40 EXIT 41,Elk City,OK,483,3.12566666,35.41558,-99.37447,2025-01-27T22:21:47.296909,SUCCESS
3975,SUNSTOP #334,"I-10, EXIT 335 & SR-121",Macclenny,FL,75,3.459,30.28667,-82.12443,2025-01-27T22:21:47.897911,SUCCESS
3979,PETRO GARY 369,"I-80 & I-94, EXIT 9",Gary,IN,365,3.83066666,41.56951,-87.36229,2025-01-27T22:21:48.491363,SUCCESS
